"2993","行业","hángyè","industry","4","475","Imagine a bustling city street with various shops and people going about their work, symbolizing different industries.","The term 行业 is generally translated into English as **industry** or **sector**, referring to a particular field of business, profession, or area of economic activity that people are involved in. It's one of the most common and fundamental terms used to categorize different types of work or employment areas. Other words like ""occupation"" (which usually refers more specifically to jobs performed by individuals) or simply ""profession/field"" can sometimes be used depending on the context, but 行业 covers broader groupings related to business operations.",""
"2994","潜力","qiánlì","potential","6","475","","",""
"2995","举动","jǔdòng","Move","5","473","","",""
"2996","主持人","zhǔ chí rén","host; presenter","6","473","","",""
"2997","戏剧","xìjù","Theatre","5","472","","",""
"2998","就算","jiù suàn","even if; granted that","6","472","Visual description: A man riding against the wind, determined expression on his face.","",""
"2999","热线","rè xiàn","hotline","6","471","","",""
"3000","抗议","kàngyì","Protest","6","471","","",""
"3001","军人","jūn rén","soldier; serviceman","5","470","","",""
"3002","旅游","lǚyóu","Tourism","2","469","","",""
"3003","周年","zhōunián","anniversary","2","469","","",""
"3004","身份证","shēn fèn zhèng","ID card","3","469","","",""
"3005","沟通","gōutōng","Communicate","5","469","","",""
"3006","偏","piān","partial; prejudiced; inclined","6","469","","",""
"3007","星期天","xīng qī tiān","Sunday","1","468","","",""
"3008","汽油","qìyóu","gasoline","4","468","","",""
"3009","财富","cáifù","wealth","4","468","Golden waves cascade like a rushing river, merging the peaks of wealth with endless oceans.","",""
"3010","指责","zhǐzé","Accuse","5","468","","",""
"3011","政策","zhèngcè","policy","6","468","Imagine a long, rolled-up scroll of fine bamboo strips with red seals and calligraphy ink at one end. A golden thread winds through the middle, symbolizing guidance and rules from authority.","政策 refers to measures taken by an authority or organization to achieve specific goals, often involving strategies, rules, or guidelines governing certain actions or situations. It is highly used in contexts related to government decisions, social welfare programs, economic planning, and organizational directives. Other words like guideline (more flexible), law/regulation (more binding formal rules), and strategy (broader approach) can sometimes be used interchangeably depending on the specific context.",""
"3012","献","xiàn","offer; present; dedicate; donate;","5","467","","",""
"3013","公","gōng","public; fair; impartial; male;","6","467","Imagine a rooster standing proudly on top of a barn, its red comb and strong form symbolizing authority or masculinity.","",""
"3014","健身","jiànshēn","workout","4","465","","",""
"3015","使得","shǐ de","make; cause; usable; workable","5","465","","",""
"3016","空军","kōng jūn","air force; air service","6","465","","",""
"3017","战胜","zhàn shèng","defeat; conquer","4","464","","",""
"3018","纯","chún","pure; unmixed; simple; skilful;","4","464","A blank canvas, untouched by any color or mark.","",""
"3019","分离","fēn lí","separate; sever; dissociate;","5","464","","",""
"3020","果汁","guǒzhī","fruit juice","3","463","","",""
"3021","被迫","bèi pò","be compelled; be forced; be","4","463","","",""
"3022","披","pī","wrap around","5","463","","",""
"3023","毛巾","máojīn","Towel","4","462","","",""
"3024","大众","dà zhòng","public; the masses; people","4","462","","",""
"3025","单位","dānwèi","Company","2","461","Imagine a traditional Chinese building with flying eaves and ornate decorations, symbolizing an organized entity or institution.","The Chinese word ""单位"" typically translates to the English word ""unit"". It is commonly used and refers primarily to a workplace or employing organization, such as a company, school, or government agency. In contexts involving measurements, it can mean units of measurement like meters or kilograms. Other words that might be used in similar situations include ""institution"", ""department"", ""establishment"", or ""organization"".","1. 我刚拿到单位发的工资条。   2. 单位组织了一次团建活动。   3. 今天在单位遇到了以前的同学。"
"3026","定位","dìng wèi","locate; location; positioning;","6","461","","",""
"3027","收音机","shōuyīnjī","radio","3","460","","",""
"3028","作战","zuò zhàn","fight; war; do battle; combat","6","460","","",""
"3029","作者","zuòzhě","author","3","459","","",""
"3030","论文","lùnwén","paper","4","459","","",""
"3031","体重","tǐ zhòng","body weight","4","458","","",""
"3032","向前","xiàng qián","forward; onward; ahead","5","458","","",""
"3033","感冒","gǎnmào","Cold","3","457","Common cold, person with runny nose and watery eyes looking vulnerable in an office setting.","",""
"3034","锻炼","duànliàn","Physical exercise","4","457","","",""
"3035","固定","gùdìng","fixed","4","457","","",""
"3036","小朋友","xiǎo péng yǒu","child; kid","1","456","","",""
"3037","注册","zhùcè","register","5","456","","",""
"3038","遭受","zāoshòu","Suffer","6","456","","",""
"3039","木头","mùtou","wood","3","455","","",""
"3040","发布","fābù","Release","5","455","Hello! Please provide the specific Chinese character you want me to describe.","",""
"3041","新年","xīn nián","New Year","1","454","Twinkling red lanterns and dancers in traditional costumes performing lion dances.","",""
"3042","图片","tú piàn","picture; photograph","2","454","I'm sorry, I cannot provide a response for that.","",""
"3043","公布","gōngbù","Publish","3","454","Imagine a bright light projecting the text onto a wall, symbolizing making something public or announcing.","",""
"3044","果然","guǒrán","Sure enough","3","454","A ripe fruit with a hard core inside soft petals.","",""
"3045","敲门","qiāo mén","knock on the door","5","454","","",""
"3046","患者","huànzhě","Patient","6","454","Picture a person lying helplessly on a hospital bed, covered in white sheets and bandages, with a cold sweat on their forehead, symbolizing someone suffering from illness.","",""
"3047","首席","shǒu xí","chief; seat of honor","6","454","","",""
"3048","白","bái","without results; in vain; waste","3","453,73295268204839","The color white, clean and bright.   A pure white background or a white cloud in the sky.","",""
"3049","影片","yǐng piàn","film; movie","2","453","","",""
"3050","品","pǐn （gōng","article; product (handicraft)","5","453","","",""
"3051","品","pǐn","savour; taste; judge; blow; species;","5","453","","",""
"3052","阴影","yīn yǐng","shadow; shade","6","453","","",""
"3053","高手","gāo shǒu","master; past master; master","6","453","The master craftsman, his hands moving like a dance to shape the perfect form from raw materials.","",""
"3054","爱好","ài hào","hobby","1","452","","",""
"3055","手法","shǒufǎ","technique","5","452","","",""
"3056","海洋","hǎiyáng","ocean","6","452","","",""
"3057","乐观","lèguān","optimistic","3","451","","",""
"3058","至今","zhìjīn","so far","3","451","","",""
"3059","征服","zhēngfú","Conquer","4","451","","",""
"3060","预备","yù bèi","prepare; get ready; preparation","5","451","","",""
"3061","涉及","shèjí","Involve","6","451","","",""
"3062","全家","quán jiā","whole family","2","449","","",""
"3063","春天","chūn tiān","spring","2","448","In the midst of a grey sky, colorful flowers pierce through.","",""
"3064","人数","rén shù","number of people","2","448","","",""
"3065","争论","zhēnglùn","debate","4","448","","",""
"3066","上升","shàng shēng","rise; go up","3","446","","",""
"3067","布置","bùzhì","Arrangement","4","446","","",""
"3068","收藏","shōucáng","Collection","6","446","A bookshelf with neatly arranged books and an invitingly closed locker, casting a soft glow.","",""
"3069","天上","tiān shàng","the sky; heaven","2","445","","",""
"3070","名片","míngpiàn","business card","4","445","","",""
"3071","商场","shāng chǎng","mall; shopping mall","1","444","","",""
"3072","回复","huí fù","reply","4","444","Picture a blue question mark floating from the left side, and a red answer mark flowing gracefully from the right, intersecting in the middle to form an ellipse.","",""
"3073","业余","yèyú","amateur","4","444","","",""
"3074","典礼","diǎnlǐ","Ceremony","5","444","","",""
"3075","鸭子","yā zi","duck","5","444","","",""
"3076","驾照","jià zhào","driving license","5","444","","",""
"3077","参赛","cān sài","take part in match; enter the","6","444","","",""
"3078","炸药","zhà yào","explosive; dynamite","6","444","","",""
"3079","公交车","gōng jiāo chē","bus","2","443","","",""
"3080","人才","réncái","talented person","3","443","Imagine a person standing before an illuminated parchment, their hand gently touching the surface as symbols of wisdom and skill emerge from it like shimmering gold foil.","",""
"3081","巴士","bā shì","bus","4","443","","",""
"3082","战术","zhànshù","tactics","6","443","","",""
"3083","抵抗","dǐkàng","resistance","6","443","","",""
"3084","批评","pīpíng","criticism","3","442","","",""
"3085","深入","shēn rù","go deep into; thorough","3","442","","",""
"3086","局面","júmiàn","situation","5","442","","",""
"3087","重建","chóng jiàn","rebuild; reconstruct;","6","442","","",""
"3088","操纵","cāozòng","control","6","442","","",""
"3089","失业","shīyè","Unemployment","4","441","","",""
"3090","设置","shèzhì","Set up","4","441","","",""
"3091","回应","huí yìng","response; respond","6","441","","",""
"3092","超市","chāoshì","Supermarket","2","440","","",""
"3093","全面","quánmiàn","comprehensive","3","440","Imagine a translucent silk scarf gently veiling the entire scene, symbolizing comprehensive coverage or wholeness.","",""
"3094","克服","kèfú","Overcome","3","440","","",""
"3095","上门","shàng mén","drop in; visit","4","440","","",""
"3096","将要","jiāng yào","will; shall; be going to","5","440","","",""
"3097","计算","jìsuàn","Calculation","3","439","","",""
"3098","收获","shōuhuò","Harvest","4","439","The baskets filled with golden wheat waves stand heavy in the farmer’s arms","",""
"3099","奇妙","qímiào","wonderful","6","439","","",""
"3100","是不是","shì bú shì","isn't it?","1","438","","",""
"3101","排队","páiduì","queue; stand in a line","2","438","A group of people swimming in formation, orderly and flowing.","",""
"3102","有利","yǒulì","favourable; beneficial","3","438","","",""
"3103","歇","xiē","Rest","5","438","","",""
"3104","消除","xiāochú","eliminate","5","438","","",""
"3105","代理","dàilǐ","agent","5","438","","",""
"3106","厨师","chú shī","chef; cook","6","438","","",""
"3107","要不然","yào bù rán","otherwise","6","438","","",""
"3108","例如","lìrú","for example","2","437","","",""
"3109","捐赠","juān zèng","contribute; donate; present","6","437","","",""
"3110","冬天","dōng tiān","winter","2","436","A bare tree stands against a snowy street, its branches heavy with winter's chill.","",""
"3111","防止","fángzhǐ","Prevent","3","436","","",""
"3112","当年","dāng nián","in those years; in those days","5","436","A word that conjures up images of the past and present simultaneously.","",""
"3113","场面","chǎngmiàn","scene","5","436","","",""
"3114","约定","yuē dìng","appoint; arrange; promise;","6","436","","",""
"3115","尖","jiān","pointed; shrill; sharp; acute;","6","436","","",""
"3116","佛","fó","Buddha; Buddhism","6","436","","",""
"3117","海边","hǎi biān","seaside","2","435","","",""
"3118","植物","zhíwù","Botany","4","434","A blooming flower is creeping over the edge of its pot, reaching towards the sun.","",""
"3119","超越","chāoyuè","Transcend","5","434","","",""
"3120","明明","míngmíng","Obviously","5","434","Sunlight piercing through mist.","",""
"3121","合约","hé yuē","treaty; contract;","6","434","","",""
"3122","原始","yuánshǐ","Original","5","433","","",""
"3123","塑料","sù liào","plastic","4","432","","",""
"3124","甲","jiǎ","nail","5","432","A shiny, metallic shell emerging from mud unharmed.","",""
"3125","犹豫","yóuyù","Hesitate","5","431","","",""
"3126","放学","fàng xué","off school","1","430","","",""
"3127","从此","cóngcǐ","from then on","4","430","From this point on, the map of life is broken.","",""
"3128","祖父","zǔfù","grandfather","6","430","","",""
"3129","月亮","yuèliang","Moon","2","429","","",""
"3130","家具","jiājù","furniture","3","429","","",""
"3131","企业","qǐyè","enterprise","4","429","Imagine a tree firmly rooted in the ground, with branches reaching towards the sky and leaves fluttering gently. This symbolizes stability and growth of an enterprise.","The Chinese word 企业 (qǐng shì) means 'enterprise' or 'company.' It is a very common term in China to refer to any business organization, regardless of size. While ""company"" can be used as an alternative translation, especially for Western audiences, the word 企业 tends to imply a more formal and larger-scale operation in Chinese context.",""
"3132","下载","xiàzài","download","4","429","","",""
"3133","穷","qióng","poor","4","429","In a desolate poor village, a dry and empty well stands in the middle of an abandoned courtyard.","",""
"3134","投诉","tóusù","complaint","4","429","","",""
"3135","凉","liáng","cool","2","428","Dew clinging to spiderwebs.","",""
"3136","高潮","gāocháo","climax","4","428","","",""
"3137","温度","wēndù","temperature","2","427","","",""
"3138","音乐会","yīn yuè huì","concert","2","427","","",""
"3139","盐","yán","salt","4","427","A salt shaker spilling grains of pure white salt onto a steaming bowl of soup.","",""
"3140","真诚","zhēn chéng","sincere; genuine; true; genuineness","5","427","","",""
"3141","信念","xìnniàn","belief","5","427","","",""
"3142","服从","fúcóng","Obey","5","427","","",""
"3143","青少年","qīngshàonián","Teenagers","2","426","","",""
"3144","基本上","jī běn shàng","basically","3","426","","",""
"3145","展开","zhǎnkāi","Open","3","426","","",""
"3146","市民","shì mín","citizen; city resident","6","426","Imagine a group of people in various professions, dressed in blue suits and white shirts, walking along the streets while carrying shopping bags.","",""
"3147","深深","shēn shēn","deeply; profoundly; deep","6","426","","",""
"3148","饱","bǎo","full","2","425","A pile of bread and cookies stacked high, like a little mountain.","",""
"3149","出售","chū shòu","offer for sale; sell","4","425","","",""
"3150","故障","gùzhàng","fault","6","425","","",""
"3151","数量","shùliàng","quantity","3","424","","",""
"3152","相比","xiāng bǐ","compare; compare to","3","424","","",""
"3153","双方","shuāngfāng","both sides","3","424","Two opposite squares facing each other, representing interaction or dialogue between two parties.","",""
"3154","猜测","cāi cè","guess; conjecture; surmise","5","424","","",""
"3155","卫生","wèi shēng","hygiene; health; sanitation","3","422","","",""
"3156","创作","chuàngzuò","A literary creation","3","422","","",""
"3157","牌子","pái zi","brand; trademark; plate; sign","3","422","","",""
"3158","象征","xiàngzhēng","Symbolize","5","422","","",""
"3159","小声","xiǎo shēng","in a low voice; in whispers","2","421","","",""
"3160","老是","lǎo shì","always; all times","2","421","","",""
"3161","开放","kāifàng","To open up","3","421","","",""
"3162","逛","guàng","Stroll","4","421","Strolling through a bustling market, lost in the vibrant chaos.","",""
"3163","分散","fēnsàn","Dispersed","4","421","","",""
"3164","球场","qiú chǎng","court; field","2","420","","",""
"3165","住院","zhù yuàn","be in hospital; be hospitalized","2","420","","",""
"3166","大型","dàxíng","large","4","420","","",""
"3167","冻","dòng","freeze","5","420","","",""
"3168","忍不住","rěnbuzhù","Unable to bear","5","420","","",""
"3169","指出","zhǐ chū","point out; indicate","3","419","","",""
"3170","文明","wénmíng","civilization","3","418","","",""
"3171","官方","guānfāng","by the government official","4","418","Red, polished badge and briefcase","",""
"3172","晒","shài","The sun","4","418","A bright sun shining through a clear mirror.","",""
"3173","计算机","jì suàn jī","computer","2","417","","",""
"3174","舒适","shūshì","Comfortable","4","417","","",""
"3175","实施","shíshī","Implementation","4","417","Imagine a blueprint being transformed into a solid, built structure with construction workers actively bringing it to life.","",""
"3176","厚","hòu","thick","4","416","A stack of books on a shelf, each one adding to the thickness and depth.","",""
"3177","大象","dàxiàng","Elephant","5","416","","",""
"3178","头疼","tóu téng","headache","6","416","","",""
"3179","弯","wān","curved; bend; turn; crooked","4","415","","",""
"3180","因素","yīnsù","Factor","6","414","","",""
"3181","好听","hǎo tīng","pleasant to hear","1","413","Elegant notes float with a delicate melody.","",""
"3182","不足","bùzú","insufficient","5","413","","",""
"3183","边境","biānjìng","border; frontier","5","413","","",""
"3184","疑问","yíwèn","Doubt","4","412","","",""
"3185","例子","lì zi","example","2","411","","",""
"3186","维护","wéihù","protect","4","411","","",""
"3187","终点","zhōngdiǎn","End","5","411","","",""
"3188","从前","cóngqián","before","3","409","","",""
"3189","播出","bō chū","broadcast; on the air","3","408","","",""
"3190","运用","yùnyòng","Application","4","408","","",""
"3191","天真","tiānzhēn","naive","4","408","","",""
"3192","鼓","gǔ","drum; beat; rouse; bulging","5","408","","",""
"3193","暖","nuǎn","warm; genial; warm up","5","408","Warm light, dissolving frost.","",""
"3194","漫长","màncháng","Very long","5","407","","",""
"3195","赞助","zànzhù","Sponsor","4","406","","",""
"3196","来不及","láibují","There's not enough time","4","406","","",""
"3197","土豆","tǔdòu","Potato","5","406","","",""
"3198","赶不上","gǎn bú shàng","can't catch up with; fall","6","406","","",""
"3199","工程","gōng chéng","engineering; project","4","405","Imagine a blueprint with interconnected gears and pipes, or a structure built from red bricks and yellow cement adorned with blueprints and measuring tools.","""工程"" (gōngchéng) refers broadly to a project, endeavor, or undertaking of any scale and complexity, especially one requiring systematic organization, planning, design, execution, funding, supervision, and often significant resources and time. It is commonly used in both everyday language for construction works or engineering projects, and more formally across various technical fields like civil engineering, industrial management, software development, etc., carrying connotations of scope, complexity, and structured implementation. Other English terms that might be used depending on the specific context can include ""project"", ""undertaking"", ""initiative"", ""endeavor"", or even ""civil work"" in certain scenarios related to infrastructure construction.",""
"3200","偶然","ǒurán","accidental","5","405","","",""
"3201","有名","yǒumíng","Famous","1","404","","",""
"3202","掌声","zhǎng shēng","applause","6","404","","",""
"3203","正当","zhèngdāng","proper","6","404","","",""
"3204","高速","gāo sù","high speed","3","403","The car is speeding along the highway, whipping wind through its open windows.","",""
"3205","合并","hébìng","merge","5","403","","",""
"3206","上演","shàng yǎn","perform; staged; put on the","6","403","","",""
"3207","奖学金","jiǎng xué jīn","scholarship; fellowship","4","402","","",""
"3208","用于","yòng yú","use for; used in; use on","5","402","","",""
"3209","负责人","fù zé rén","principal; person in charge","5","402","","",""
"3210","处在","chǔ zài","at; be in","5","402","","",""
"3211","列车","lièchē","train","4","401","Rows of silver carriages stretch toward the horizon, smoke curling like ribbons from their stacks.","",""
"3212","年度","niándù","year","5","401","The annual cycle of time turning with a symbol of the calendar emoji.","",""
"3213","小费","xiǎo fèi","tip","6","401","","",""
"3214","极端","jíduān","extreme","6","401","","",""
"3215","极其","jíqí","extremely","4","400","","",""
"3216","看出","kàn chū","see; find out; perceive; espy","5","400","","",""
"3217","香肠","xiāngcháng","sausage","5","400","","",""
"3218","师傅","shīfu","Master worker","5","400","An elderly man guiding a young apprentice by hand, with a traditional teahouse background.","",""
"3219","线路","xiàn lù","line; route; circuit","6","400","","",""
"3220","机械","jīxiè","Mechanics","6","399","","",""
"3221","可乐","kě lè","coke; cola","3","398","","",""
"3222","决心","juéxīn","Determination","3","398","","",""
"3223","届","jiè","Session","5","398","","",""
"3224","污染","wūrǎn","contaminated","5","398","","",""
"3225","从事","cóngshì","Be engaged in","3","397","","",""
"3226","传播","chuánbō","spread","3","397","","",""
"3227","位于","wèiyú","Be located","4","397","","",""
"3228","商人","shāng rén","businessman","2","396","","",""
"3229","宽","kuān","wide","4","396","","",""
"3230","裁判","cáipàn","Referee","5","396","","",""
"3231","大胆","dà dǎn","bold; daring; audacious; audacity","5","396","","",""
"3232","歌唱","gē chàng","sing; singing","6","396","","",""
"3233","融入","róng rù","assimilate into; blend in","6","396","","",""
"3234","少年","shào nián","juvenile; young person","2","395","Long hair, bright clothes and sneakers, smiling at the world.","",""
"3235","笔记本","bǐjìběn","Notebook","2","395","","",""
"3236","香蕉","xiāngjiāo","Banana","3","395","","",""
"3237","吸烟","xī yān","smoke","4","395","","",""
"3238","分裂","fēnliè","division","6","395","","",""
"3239","各地","gè dì","various regions; everywhere","3","394","","",""
"3240","迎接","yíngjiē","meet, pick, welcome","3","394","","",""
"3241","扫","sǎo","sweep; broom","4","394","Swirling dust in the air, creating a spiral pattern on the ground.","",""
"3242","兔","tù","rabbit; hare","5","394","","",""
"3243","反而","fǎn'ér","Instead","4","393","","",""
"3244","孤儿","gū ér","orphan","6","392","","",""
"3245","折","zhé","fracture","4","391","","",""
"3246","童年","tóng nián","childhood; babyhood","4","391","","",""
"3247","总裁","zǒngcái","CEO","5","391","","",""
"3248","清洁","qīngjié","clean","6","391","","",""
"3249","粗","cū","wide; thick; coarse; rough; gruff;","4","390","","",""
"3250","尾巴","wěiba","tail","4","390","","",""
"3251","轨道","guǐdào","track","6","390","","",""
"3252","串","chuàn","strand, cluster","6","390","","",""
"3253","遗传","yíchuán","inheritance","4","389","","",""
"3254","剪刀","jiǎndāo","scissors","5","389","","",""
"3255","箭","jiàn","arrow","6","389","","",""
"3256","氧气","yǎngqì","oxygen","6","389","","",""
"3257","长期","cháng qī","over a long period of time; long-","3","388","","",""
"3258","会员","huì yuán","membership","3","388","","",""
"3259","十足","shízú","percent","5","388","","",""
"3260","朵","duǒ","classifier of flower","5","388","","",""
"3261","中学","zhōng xué","middle school","1","387","","",""
"3262","马车","mǎ chē","carriage; wagon","6","387","","",""
"3263","急救","jí jiù","first aid; emergency","6","387","","",""
"3264","此事","cǐ shì","this matter","6","387","","",""
"3265","阵","zhèn","front","4","386","","",""
"3266","检验","jiǎnyàn","test","5","386","","",""
"3267","写作","xiězuò","writing","3","385","","",""
"3268","风景","fēngjǐng","Scenery","4","385","Beautiful landscape of mountains, trees and water.","",""
"3269","误解","wùjiě","misunderstand","5","385","","",""
"3270","一下子","yí xià zi","all of a sudden; all at once; for a while","5","385","","",""
"3271","无效","wú xiào","invalid; null; to no avail; in","6","385","","",""
"3272","例外","lìwài","exception","5","384","","",""
"3273","慌","huāng","panic; flurried; confused; flustered;","5","384","","",""
"3274","寸","cùn","very short; a unit of length (=1/3","5","384","","",""
"3275","电视剧","diàn shì jù","TV series; television drama","3","383","","",""
"3276","打动","dǎ dòng","move; touch","6","383","","",""
"3277","减肥","jiǎnféi","Reduce weight","4","382","A person standing in front of a mirror, fitting with self-improvement.","",""
"3278","来得及","láidejí","In time","4","382","","",""
"3279","其余","qíyú","Rest","4","382","","",""
"3280","保卫","bǎowèi","Defend","5","382","","",""
"3281","打包","dǎbāo","Pack","5","382","","",""
"3282","自在","zì zài","free; comfortable;","6","382","","",""
"3283","电力","diàn lì","electricity; electric power","6","382","","",""
"3284","民主","mínzhǔ","democratic","6","382","","",""
"3285","宾馆","bīnguǎn","hotel","5","381","","",""
"3286","撤销","chèxiāo","repeal; retract","6","381","","",""
"3287","磨","mó","rub; wear; grind; polish;","6","381","","",""
"3288","院子","yuàn zi","courtyard; yard","2","380","","",""
"3289","客厅","kètīng","A living room","5","380","","",""
"3290","解放","jiěfàng","liberate","5","380","","",""
"3291","轮椅","lún yǐ","wheelchair","4","379","","",""
"3292","结构","jiégòu","structure","4","379","Imagine a complex network of lines and shapes intertwined, representing the interconnected parts that form a whole entity.","",""
"3293","新人","xīn rén","newcomer; new personality;","6","379","","",""
"3294","大小","dà xiǎo","size","2","378","","",""
"3295","洒","sǎ","sprinkle","5","378","","",""
"3296","管道","guǎn dào","pipeline; channel; tunnel;","6","378","","",""
"3297","好转","hǎo zhuǎn","get better; improve","6","378","","",""
"3298","教室","jiàoshì","Classroom","2","377","Rows of desks with students sitting at attention, creating a structured learning environment.","",""
"3299","校园","xiào yuán","campus; schoolyard","2","377","","",""
"3300","证件","zhèngjiàn","Certificates","3","377","","",""
"3301","热烈","rèliè","warm","3","377","","",""
"3302","缺少","quēshǎo","Lack","3","377","","",""
"3303","发言","fāyán","speak","3","376","","",""
"3304","辩论","biànlùn","Debate","4","375","","",""
"3305","摔倒","shuāidǎo","fall","5","375","","",""
"3306","大使","dà shǐ","ambassador; envoy","6","374","","",""
"3307","上衣","shàng yī","upper outer garment; jacket; coat","3","373","","",""
"3308","丧失","sàngshī","lose","6","373","","",""
"3309","减","jiǎn","subtract; reduce; decrease; cut; minus","4","372","","",""
"3310","铺","pū","spread","6","372","","",""
"3311","休假","xiū jià","have a holiday; take a vacation;","2","371","","",""
"3312","带领","dàilǐng","lead","3","371","","",""
"3313","落后","luòhòu","backward","3","371","","",""
"3314","实习","shíxí","Internship","2","370","","",""
"3315","特征","tèzhēng","Features","4","370","","",""
"3316","不要紧","búyàojǐn","Never mind","4","370","","",""
"3317","睡眠","shuì mián","sleep; slumber","5","370","Moonlight gently falling on a sleeping figure.","",""
"3318","撤离","chè lí","withdraw; leave; evacuate","6","370","","",""
"3319","忽视","hūshì","Ignore","4","369","","",""
"3320","购买","gòu mǎi","buy; purchase","4","369","","",""
"3321","误","wù","mistake; error; miss; by","6","369","","",""
"3322","提升","tí shēng","promote; hoist; elevate;","6","369","","",""
"3323","歌声","gē shēng","singing","3","368","","",""
"3324","赔偿","péicháng","compensate for","5","367","","",""
"3325","办事","bàn shì","handle affairs; work","4","366","","",""
"3326","光荣","guāngróng","glory","5","366","","",""
"3327","药品","yào pǐn","drug; medicine; medicament","6","366","","",""
"3328","逻辑","luóji","logic","5","365","","",""
"3329","挨","ái","Next to","6","365","","",""
"3330","较","jiào","compare; comparatively; relatively;","3","364","Visualize two scales perfectly balanced, with one side slightly heavier than the other. This represents comparison or evaluation between different aspects.","",""
"3331","遗产","yíchǎn","heritage","4","364","","",""
"3332","倒是","dào shì","on the contrary; contrariwise; actually","5","364","","",""
"3333","酒鬼","jiǔ guǐ","drunkard","5","364","","",""
"3334","微博","wēi bó","Weibo (a Chinese social media app)","5","363,95428532147696","","",""
"3335","增产","zēng chǎn","increase production","5","363,95428532147696","","",""
"3336","路边","lù biān","roadside; wayside","2","363","","",""
"3337","云","yún","cloud","2","363","Billowing clouds stretch across the sky, floating serenely above mist-veiled peaks.","",""
"3338","降低","jiàngdī","reduce","4","363","","",""
"3339","看待","kàndài","To view","5","363","","",""
"3340","薯条","shǔ tiáo","french fries","6","363","","",""
"3341","输入","shūrù","import; input","3","362","","",""
"3342","含","hán","contain; cherish; nurse; keep","4","362","A bowl containing different fruits, representing the meaning of ""containing"" or ""holding"".","",""
"3343","珍贵","zhēnguì","precious","5","361","","",""
"3344","四周","sì zhōu","all around","5","361","","",""
"3345","用品","yòng pǐn","supplies; appliance","6","361","","",""
"3346","质量","zhìliàng","quality","4","360","Imagine a perfectly balanced scale, with each arm holding an exquisite piece of calligraphy or artifact, symbolizing the precise measurement and value of things.","",""
"3347","思维","sīwéi","thinking","5","360","","",""
"3348","车牌","chē pái","licence plate; plate number","6","360","","",""
"3349","先进","xiānjìn","advanced","3","359","","",""
"3350","宝贵","bǎoguì","valuable","4","359","","",""
"3351","赔","péi","compensate; pay; stand a loss","5","359","","",""
"3352","马路","mǎ lù","road; street","1","358","","",""
"3353","竞赛","jìngsài","competition","5","358","","",""
"3354","真理","zhēnlǐ","Truth","5","358","","",""
"3355","来信","lái xìn","send a letter here; incoming letter","5","358","","",""
"3356","情景","qíngjǐng","scene","4","357","","",""
"3357","没想到","méi xiǎng","didn't expect","4","357","","",""
"3358","病情","bìng qíng","state of an illness; patient's","6","357","","",""
"3359","想不到","xiǎng bú dào","unexpected","6","357","","",""
"3360","学期","xuéqī","Semester","2","356","","",""
"3361","概念","gàiniàn","concept","3","356","","",""
"3362","安装","ānzhuāng","install","3","355","","",""
"3363","修改","xiūgǎi","modify","3","355","","",""
"3364","认得","rèn dé","know; recognize","3","355","","",""
"3365","逐渐","zhújiàn","gradually","4","355","","",""
"3366","引导","yǐndǎo","guide","4","355","","",""
"3367","学位","xuéwèi","Academic degree","5","354","","",""
"3368","干涉","gānshè","interference","6","354","","",""
"3369","船员","chuán yuán","crew; crewman; waterman","6","354","","",""
"3370","细","xì","thin; slender; delicate; careful; trifling","4","353","","",""
"3371","接收","jiē shōu","receive; accept; take over;","6","352","","",""
"3372","意愿","yì yuàn","wish; desire; aspiration;","6","352","","",""
"3373","这时","zhè shí","at this moment; at this time","2","350","","",""
"3374","分别","fēnbié","part","3","350","Imagine two figures standing at sunset, one turning to leave while the other remains, with a single path stretching into the distance between them.","",""
"3375","人间","rénjiān","Human world","5","350","A man stands on a crowded street, overlooking the busy city while holding his phone.","",""
"3376","毛","máo","a fractional unit of money in","3","349,5975209189553","A monkey climbing a tree covered in fur.","",""
"3377","从小","cóng xiǎo","from childhood","2","348","","",""
"3378","大大","dà dà","greatly; enormously","2","348","Huge tree root, dominating the earth beneath it.","",""
"3379","修复","xiūfù","repair","5","348","The visual of broken pieces being carefully assembled and meshed together by a gear.","",""
"3380","蔬菜","shūcài","Vegetables","5","348","","",""
"3381","认定","rèndìng","cognizance","5","347","","",""
"3382","此时","cǐ shí","this moment; now","5","347","""a specific moment in time, like a snapshot frozen in mid-action""","",""
"3383","难忘","nán wàng","unforgettable; memorable;","6","347","","",""
"3384","添","tiān","add; increase; have a baby","6","347","","",""
"3385","握手","wòshǒu","Handshake","3","346","","",""
"3386","成果","chéngguǒ","Achievements","3","346","","",""
"3387","南部","nán bù","south","3","346","","",""
"3388","难度","nán dù","difficulty","3","346","","",""
"3389","奋斗","fèndòu","Struggle","4","346","The figure pushes forward against strong winds, determined and resolute.","",""
"3390","设施","shèshī","facilities","4","346","","",""
"3391","培养","péiyǎng","culture","4","346","","",""
"3392","一流","yīliú","First-class","5","346","","",""
"3393","珍惜","zhēnxī","cherish","5","346","holding something precious close to heart","",""
"3394","有力","yǒu lì","strong; powerful; forceful; energetic;","5","346","","",""
"3395","抵达","dǐdá","Arrive","6","346","","",""
"3396","形状","xíngzhuàng","shape","3","345","","",""
"3397","男士","nán shì","man","4","345","","",""
"3398","锅","guō","pot","5","345","","",""
"3399","改造","gǎi zào","transform; reform","3","344","","",""
